order_item_id,order_id,product_id,quantity,discount_pct
OI0004928,ORD002444,PROD00013,-1.0,0
OI0004929,ORD002445,PROD00566,-1.0,15
OI0004930,ORD002446,PROD00571,4.0,0
OI0004931,ORD002446,PROD00345,4.0,5
OI0004932,ORD002447,PROD00048,2.0,5
OI0004933,ORD002447,PROD00254,3.0,0
OI0004934,ORD002447,PROD00291,4.0,15
OI0004935,ORD002447,PROD00267,10.0,20
OI0004936,ORD002448,PROD00214,1.0,0
OI0004937,ORD002448,PROD00102,1.0,0
OI0004938,ORD002449,PROD00554,3.0,15
OI0004939,ORD002449,PROD00548,5.0,20
OI0004940,ORD002450,PROD00125,5.0,5
OI0004941,ORD002450,PROD00229,1.0,25
OI0004942,ORD002451,PROD00451,-1.0,0
OI0004943,ORD002452,PROD00471,1.0,0
OI0004944,ORD002452,PROD00420,1.0,20
OI0004945,ORD002453,PROD00250,10.0,5
OI0004946,ORD002454,PROD00241,2.0,10
OI0004947,ORD002454,PROD00381,1.0,0
OI0004948,ORD002455,PROD00555,-1.0,10
OI0004949,ORD002456,PROD00440,1.0,0
OI0004950,ORD002456,PROD00547,1.0,20
OI0004951,ORD002456,PROD00519,4.0,10
OI0004952,ORD002457,PROD00399,2.0,15
OI0004953,ORD002457,PROD00534,3.0,10
OI0004954,ORD002458,PROD00538,1.0,0
OI0004955,ORD002458,PROD00208,1.0,0
OI0004956,ORD002459,PROD00488,5.0,5
OI0004957,ORD002459,PROD00147,4.0,25
OI0004958,ORD002460,PROD00600,2.0,0
OI0004959,ORD002460,PROD00515,4.0,0
OI0004960,ORD002460,PROD00368,-1.0,0
OI0004961,ORD002461,PROD00396,1.0,10
OI0004962,ORD002461,PROD00314,1.0,10
OI0004963,ORD002462,PROD00434,5.0,0
OI0004964,ORD002463,PROD00511,5.0,25
OI0004965,ORD002464,PROD00374,5.0,0
OI0004966,ORD002464,PROD00414,3.0,10
OI0004967,ORD002464,PROD00211,4.0,0
OI0004968,ORD002464,PROD00198,2.0,25
OI0004969,ORD002465,PROD00459,3.0,5
OI0004970,ORD002465,PROD00439,4.0,10
OI0004971,ORD002466,PROD00082,4.0,0
OI0004972,ORD002467,PROD00487,1.0,0
OI0004973,ORD002467,PROD00593,10.0,15
OI0004974,ORD002467,PROD00148,1.0,10
OI0004975,ORD002467,PROD00509,-1.0,25
OI0004976,ORD002468,PROD00178,2.0,0
OI0004977,ORD002468,PROD00180,10.0,5
OI0004978,ORD002469,PROD00195,3.0,5
OI0004979,ORD002469,PROD00168,1.0,0
OI0004980,ORD002469,PROD00216,1.0,5
OI0004981,ORD002469,PROD00172,4.0,0
OI0004982,ORD002470,PROD00547,1.0,10
OI0004983,ORD002471,PROD00506,2.0,10
OI0004984,ORD002472,PROD00496,3.0,10
OI0004985,ORD002472,PROD00042,1.0,10
OI0004986,ORD002473,PROD00256,10.0,5
OI0004987,ORD002474,PROD00448,2.0,0
OI0004988,ORD002475,PROD00110,2.0,0
OI0004989,ORD002475,PROD00239,5.0,0
OI0004990,ORD002475,PROD00543,4.0,0
OI0004991,ORD002476,PROD00269,-1.0,5
OI0004992,ORD002477,PROD00045,3.0,0
OI0004993,ORD002477,PROD00401,-1.0,5
OI0004994,ORD002478,PROD00588,1.0,25
OI0004995,ORD002479,PROD00267,1.0,0
OI0004996,ORD002480,PROD00070,2.0,20
OI0004997,ORD002480,PROD00307,3.0,0
OI0004998,ORD002481,PROD00171,1.0,20
OI0004999,ORD002481,PROD00533,2.0,20
OI0005000,ORD002482,PROD00053,1.0,15
OI0005001,ORD002483,PROD00334,3.0,0
OI0005002,ORD002483,PROD00113,2.0,5
OI0005003,ORD002484,PROD00044,2.0,5
OI0005004,ORD002485,PROD00427,10.0,10
OI0005005,ORD002485,PROD00486,2.0,0
OI0005006,ORD002486,PROD00304,4.0,0
OI0005007,ORD002486,PROD00347,10.0,0
OI0005008,ORD002487,PROD00011,2.0,15
OI0005009,ORD002487,PROD00228,-1.0,0
OI0005010,ORD002487,PROD00077,2.0,0
OI0005011,ORD002488,PROD00600,5.0,10
OI0005012,ORD002488,PROD00588,4.0,20
OI0005013,ORD002488,PROD00496,2.0,25
OI0005014,ORD002489,PROD00066,3.0,10
OI0005015,ORD002489,PROD00358,1.0,15
OI0005016,ORD002490,PROD00203,1.0,15
OI0005017,ORD002491,PROD00290,1.0,0
OI0005018,ORD002491,PROD00195,1.0,15
OI0005019,ORD002491,PROD00153,10.0,0
OI0005020,ORD002491,PROD00065,-1.0,15
OI0005021,ORD002492,PROD00019,1.0,15
OI0005022,ORD002493,PROD00238,10.0,10
OI0005023,ORD002494,PROD00396,3.0,5
OI0005024,ORD002495,PROD00270,3.0,0
OI0005025,ORD002495,PROD00231,1.0,0
OI0005026,ORD002495,PROD00566,1.0,0
OI0005027,ORD002496,PROD00460,1.0,25
OI0005028,ORD002496,PROD00417,4.0,10
OI0005029,ORD002497,PROD00541,-1.0,20
OI0005030,ORD002497,PROD00409,1.0,0
OI0005031,ORD002497,PROD00257,2.0,15
OI0005032,ORD002498,PROD00248,-1.0,0
OI0005033,ORD002499,PROD00124,3.0,20
OI0005034,ORD002499,PROD00054,-1.0,10
OI0005035,ORD002500,PROD00169,-1.0,25
OI0005036,ORD002501,PROD00263,-1.0,0
OI0005037,ORD002501,PROD00005,3.0,10
OI0005038,ORD002502,PROD00162,1.0,5
OI0005039,ORD002502,PROD00528,1.0,0
OI0005040,ORD002503,PROD00392,1.0,0
OI0005041,ORD002504,PROD00222,-1.0,0
OI0005042,ORD002505,PROD00167,10.0,0
OI0005043,ORD002505,PROD00485,1.0,10
OI0005044,ORD002506,PROD00423,2.0,20
OI0005045,ORD002506,PROD00352,3.0,0
OI0005046,ORD002506,PROD00249,2.0,0
OI0005047,ORD002507,PROD00202,4.0,10
OI0005048,ORD002508,PROD00389,2.0,0
OI0005049,ORD002508,PROD00547,-1.0,0
OI0005050,ORD002509,PROD00142,1.0,5
OI0005051,ORD002509,PROD00452,10.0,0
OI0005052,ORD002509,PROD00409,10.0,20
OI0005053,ORD002510,PROD00081,-1.0,0
OI0005054,ORD002511,PROD00342,4.0,25
OI0005055,ORD002511,PROD00330,2.0,25
OI0005056,ORD002511,PROD00380,2.0,20
OI0005057,ORD002512,PROD00364,1.0,5
OI0005058,ORD002513,PROD9925,10.0,0
OI0005059,ORD002514,PROD00234,1.0,25
OI0005060,ORD002514,PROD00301,2.0,0
OI0005061,ORD002515,PROD00099,2.0,25
OI0005062,ORD002515,PROD00325,-1.0,25
OI0005063,ORD002515,PROD00341,2.0,10
OI0005064,ORD002516,PROD00479,2.0,0
OI0005065,ORD002517,PROD00344,3.0,20
OI0005066,ORD002518,PROD00368,4.0,0
OI0005067,ORD002518,PROD00106,1.0,25
OI0005068,ORD002518,PROD00530,4.0,25
OI0005069,ORD002518,PROD00544,2.0,0
OI0005070,ORD002519,PROD00433,10.0,15
OI0005071,ORD002519,PROD00420,2.0,25
OI0005072,ORD002520,PROD00390,4.0,20
OI0005073,ORD002520,PROD00457,-1.0,0
OI0005074,ORD002520,PROD00467,3.0,10
OI0005075,ORD002520,PROD00025,,5
OI0005076,ORD002521,PROD00555,4.0,5
OI0005077,ORD002521,PROD00575,2.0,20
OI0005078,ORD002521,PROD00495,1.0,25
OI0005079,ORD002521,PROD00179,2.0,0
OI0005080,ORD002522,PROD00184,2.0,0
OI0005081,ORD002523,PROD00266,-1.0,0
OI0005082,ORD002523,PROD00499,2.0,20
OI0005083,ORD002523,PROD00344,1.0,25
OI0005084,ORD002523,PROD00552,3.0,0
OI0005085,ORD002524,PROD00218,4.0,0
OI0005086,ORD002525,PROD9350,4.0,0
OI0005087,ORD002525,PROD00534,4.0,5
OI0005088,ORD002525,PROD00542,5.0,15
OI0005089,ORD002526,PROD00064,4.0,20
OI0005090,ORD002527,PROD00534,5.0,5
OI0005091,ORD002527,PROD00395,10.0,5
OI0005092,ORD002527,PROD00354,4.0,10
OI0005093,ORD002528,PROD00125,10.0,0
OI0005094,ORD002528,PROD00236,-1.0,25
OI0005095,ORD002529,PROD00210,2.0,5
OI0005096,ORD002529,PROD00076,1.0,10
OI0005097,ORD002530,PROD00011,2.0,5
OI0005098,ORD002531,PROD00309,1.0,5
OI0005099,ORD002531,PROD00100,2.0,10
OI0005100,ORD002532,PROD00211,4.0,15
OI0005101,ORD002532,PROD00300,-1.0,20
OI0005102,ORD002533,PROD00116,5.0,0
OI0005103,ORD002533,PROD00231,3.0,20
OI0005104,ORD002534,PROD00582,4.0,25
OI0005105,ORD002535,PROD00205,,5
OI0005106,ORD002536,PROD00055,2.0,0
OI0005107,ORD002537,PROD9649,5.0,20
OI0005108,ORD002537,PROD00431,4.0,25
OI0005109,ORD002538,PROD00341,3.0,0
OI0005110,ORD002538,PROD00179,2.0,0
OI0005111,ORD002538,PROD00372,1.0,0
OI0005112,ORD002538,PROD00348,1.0,15
OI0005113,ORD002539,PROD00123,2.0,20
OI0005114,ORD002540,PROD00275,4.0,5
OI0005115,ORD002541,PROD00489,1.0,25
OI0005116,ORD002542,PROD00139,2.0,10
OI0005117,ORD002543,PROD00268,4.0,15
OI0005118,ORD002543,PROD00457,3.0,0
OI0005119,ORD002544,PROD00181,3.0,5
OI0005120,ORD002545,PROD00079,5.0,0
OI0005121,ORD002545,PROD00243,2.0,10
OI0005122,ORD002545,PROD00193,2.0,0
OI0005123,ORD002545,PROD00567,2.0,25
OI0005124,ORD002546,PROD00247,1.0,20
OI0005125,ORD002547,PROD00571,2.0,0
OI0005126,ORD002547,PROD00544,5.0,5
OI0005127,ORD002547,PROD00348,1.0,0
OI0005128,ORD002547,PROD00571,1.0,25
OI0005129,ORD002548,PROD00507,1.0,5
OI0005130,ORD002549,PROD00533,1.0,10
OI0005131,ORD002549,PROD00259,1.0,25
OI0005132,ORD002550,PROD00551,5.0,0
OI0005133,ORD002551,PROD00167,2.0,0
OI0005134,ORD002551,PROD00102,-1.0,10
OI0005135,ORD002551,PROD00313,1.0,0
OI0005136,ORD002552,PROD00304,1.0,20
OI0005137,ORD002552,PROD00023,2.0,0
OI0005138,ORD002552,PROD00513,5.0,0
OI0005139,ORD002552,PROD00321,2.0,5
OI0005140,ORD002553,PROD00051,2.0,10
OI0005141,ORD002553,PROD00200,1.0,0
OI0005142,ORD002554,PROD00048,1.0,0
OI0005143,ORD002555,PROD00241,2.0,25
OI0005144,ORD002555,PROD00537,-1.0,0
OI0005145,ORD002555,PROD00370,3.0,0
OI0005146,ORD002555,PROD00288,4.0,15
OI0005147,ORD002556,PROD00525,2.0,5
OI0005148,ORD002557,PROD00118,4.0,0
OI0005149,ORD002557,PROD00302,2.0,15
OI0005150,ORD002557,PROD00600,1.0,5
OI0005151,ORD002557,PROD00410,3.0,25
OI0005152,ORD002558,PROD00438,2.0,15
OI0005153,ORD002558,PROD00056,4.0,10
OI0005154,ORD002559,PROD00582,4.0,15
OI0005155,ORD002560,PROD00456,2.0,0
OI0005156,ORD002560,PROD00118,1.0,0
OI0005157,ORD002561,PROD00188,1.0,5
OI0005158,ORD002561,PROD00251,3.0,25
OI0005159,ORD002562,PROD00081,1.0,0
OI0005160,ORD002563,PROD00449,3.0,0
OI0005161,ORD002564,PROD00213,3.0,5
OI0005162,ORD002564,PROD00064,5.0,0
OI0005163,ORD002565,PROD00459,1.0,5
OI0005164,ORD002566,PROD00458,-1.0,5
OI0005165,ORD002567,PROD00363,3.0,0
OI0005166,ORD002568,PROD00335,4.0,10
OI0005167,ORD002569,PROD00350,5.0,15
OI0005168,ORD002570,PROD00406,5.0,15
OI0005169,ORD002571,PROD00503,-1.0,0
OI0005170,ORD002571,PROD00390,1.0,25
OI0005171,ORD002571,PROD00170,1.0,0
OI0005172,ORD002571,PROD00420,1.0,15
OI0005173,ORD002572,PROD00402,1.0,25
OI0005174,ORD002572,PROD00452,1.0,0
OI0005175,ORD002572,PROD00356,3.0,0
OI0005176,ORD002573,PROD00388,5.0,5
OI0005177,ORD002573,PROD00255,3.0,10
OI0005178,ORD002574,PROD00116,1.0,15
OI0005179,ORD002575,PROD00277,1.0,5
OI0005180,ORD002576,PROD00571,1.0,15
OI0005181,ORD002577,PROD00537,2.0,0
OI0005182,ORD002578,PROD00482,2.0,0
OI0005183,ORD002578,PROD00211,3.0,0
OI0005184,ORD002578,PROD00200,5.0,0
OI0005185,ORD002578,PROD00003,3.0,5
OI0005186,ORD002579,PROD00279,1.0,25
OI0005187,ORD002579,PROD00056,5.0,0
OI0005188,ORD002580,PROD00115,1.0,10
OI0005189,ORD002581,PROD00172,3.0,0
OI0005190,ORD002581,PROD00024,2.0,0
OI0005191,ORD002581,PROD00527,4.0,20
OI0005192,ORD002581,PROD00062,5.0,5
OI0005193,ORD002582,PROD00439,5.0,0
OI0005194,ORD002582,PROD00121,2.0,0
OI0005195,ORD002583,PROD00573,2.0,25
OI0005196,ORD002583,PROD00590,-1.0,15
OI0005197,ORD002584,PROD00237,-1.0,5
OI0005198,ORD002584,PROD00211,2.0,15
OI0005199,ORD002584,PROD00038,1.0,10
OI0005200,ORD002585,PROD00424,2.0,0
OI0005201,ORD002586,PROD00126,5.0,0
OI0005202,ORD002586,PROD00221,1.0,20
OI0005203,ORD002587,PROD00376,2.0,15
OI0005204,ORD002588,PROD00427,2.0,15
OI0005205,ORD002588,PROD00418,3.0,20
OI0005206,ORD002589,PROD00172,1.0,5
OI0005207,ORD002589,PROD00090,10.0,0
OI0005208,ORD002590,PROD00156,10.0,10
OI0005209,ORD002590,PROD00368,4.0,20
OI0005210,ORD002590,PROD00089,4.0,25
OI0005211,ORD002591,PROD00306,3.0,0
OI0005212,ORD002591,PROD00460,1.0,25
OI0005213,ORD002591,PROD00007,3.0,0
OI0005214,ORD002592,PROD00464,1.0,5
OI0005215,ORD002592,PROD00452,-1.0,0
OI0005216,ORD002592,PROD00406,1.0,5
OI0005217,ORD002593,PROD00316,1.0,0
OI0005218,ORD002594,PROD00050,1.0,0
OI0005219,ORD002595,PROD00540,2.0,25
OI0005220,ORD002595,PROD00572,1.0,5
OI0005221,ORD002595,PROD00266,2.0,0
OI0005222,ORD002595,PROD00442,4.0,5
OI0005223,ORD002596,PROD00132,3.0,25
OI0005224,ORD002596,PROD00493,-1.0,10
OI0005225,ORD002597,PROD00033,1.0,20
OI0005226,ORD002597,PROD00336,2.0,0
OI0005227,ORD002598,PROD00299,1.0,20
OI0005228,ORD002598,PROD00353,-1.0,0
OI0005229,ORD002598,PROD00178,1.0,20
OI0005230,ORD002599,PROD00351,4.0,0
OI0005231,ORD002599,PROD00592,1.0,15
OI0005232,ORD002600,PROD00214,2.0,0
OI0005233,ORD002600,PROD00302,1.0,0
OI0005234,ORD002600,PROD00408,5.0,15
OI0005235,ORD002601,PROD00107,1.0,10
OI0005236,ORD002601,PROD00225,1.0,0
OI0005237,ORD002602,PROD00551,5.0,15
OI0005238,ORD002603,PROD00232,4.0,10
OI0005239,ORD002604,PROD00282,-1.0,0
OI0005240,ORD002604,PROD00150,10.0,0
OI0005241,ORD002605,PROD00033,2.0,0
OI0005242,ORD002605,PROD00553,2.0,25
OI0005243,ORD002605,PROD00223,1.0,0
OI0005244,ORD002606,PROD00334,4.0,10
OI0005245,ORD002606,PROD00463,2.0,25
OI0005246,ORD002606,PROD00182,2.0,10
OI0005247,ORD002607,PROD00429,-1.0,0
OI0005248,ORD002607,PROD00183,5.0,0
OI0005249,ORD002608,PROD00529,2.0,0
OI0005250,ORD002608,PROD00123,1.0,0
OI0005251,ORD002608,PROD00336,2.0,15
OI0005252,ORD002608,PROD00474,1.0,0
OI0005253,ORD002609,PROD00428,4.0,20
OI0005254,ORD002610,PROD00093,2.0,0
OI0005255,ORD002611,PROD00433,1.0,5
OI0005256,ORD002611,PROD00470,2.0,20
OI0005257,ORD002612,PROD9626,2.0,0
OI0005258,ORD002613,PROD00308,1.0,5
OI0005259,ORD002613,PROD00058,3.0,15
OI0005260,ORD002613,PROD00517,2.0,0
OI0005261,ORD002614,PROD00372,2.0,5
OI0005262,ORD002614,PROD00312,1.0,10
OI0005263,ORD002614,PROD00206,4.0,0
OI0005264,ORD002615,PROD00099,1.0,10
OI0005265,ORD002616,PROD00136,2.0,15
OI0005266,ORD002617,PROD00520,1.0,15
OI0005267,ORD002618,PROD00305,10.0,0
OI0005268,ORD002618,PROD00144,-1.0,15
OI0005269,ORD002618,PROD00447,4.0,0
OI0005270,ORD002618,PROD00437,1.0,0
OI0005271,ORD002619,PROD9709,-1.0,5
OI0005272,ORD002620,PROD00133,1.0,25
OI0005273,ORD002620,PROD00594,2.0,25
OI0005274,ORD002620,PROD00418,1.0,0
OI0005275,ORD002621,PROD00379,10.0,10
OI0005276,ORD002622,PROD00546,10.0,0
OI0005277,ORD002623,PROD00402,2.0,20
OI0005278,ORD002623,PROD00156,5.0,20
OI0005279,ORD002623,PROD00165,1.0,20
OI0005280,ORD002624,PROD00334,3.0,5
OI0005281,ORD002624,PROD00092,10.0,0
OI0005282,ORD002625,PROD00177,10.0,20
OI0005283,ORD002625,PROD00298,1.0,0
OI0005284,ORD002626,PROD00234,1.0,0
OI0005285,ORD002626,PROD00203,3.0,0
OI0005286,ORD002626,PROD00290,1.0,0
OI0005287,ORD002627,PROD00133,4.0,0
OI0005288,ORD002628,PROD00499,10.0,5
OI0005289,ORD002628,PROD00107,1.0,25
OI0005290,ORD002628,PROD00015,5.0,15
OI0005291,ORD002628,PROD00203,1.0,0
OI0005292,ORD002629,PROD00015,1.0,0
OI0005293,ORD002629,PROD00456,-1.0,15
OI0005294,ORD002630,PROD00375,3.0,0
OI0005295,ORD002631,PROD00205,10.0,0
OI0005296,ORD002632,PROD00517,3.0,0
OI0005297,ORD002632,PROD00388,2.0,0
OI0005298,ORD002633,PROD00271,2.0,0
OI0005299,ORD002634,PROD00430,5.0,10
OI0005300,ORD002635,PROD00516,,0
OI0005301,ORD002636,PROD00386,5.0,10
OI0005302,ORD002636,PROD00153,-1.0,0
OI0005303,ORD002637,PROD00086,1.0,10
OI0005304,ORD002638,PROD00176,10.0,5
OI0005305,ORD002638,PROD00167,10.0,25
OI0005306,ORD002638,PROD00296,-1.0,0
OI0005307,ORD002639,PROD00460,10.0,10
OI0005308,ORD002639,PROD00395,1.0,10
OI0005309,ORD002640,PROD00149,1.0,0
OI0005310,ORD002641,PROD00342,10.0,0
OI0005311,ORD002642,PROD00122,1.0,25
OI0005312,ORD002643,PROD00480,2.0,20
OI0005313,ORD002644,PROD00282,3.0,0
OI0005314,ORD002645,PROD00231,10.0,15
OI0005315,ORD002646,PROD00440,10.0,5
OI0005316,ORD002647,PROD00406,1.0,0
OI0005317,ORD002647,PROD00428,2.0,0
OI0005318,ORD002648,PROD00363,3.0,10
OI0005319,ORD002648,PROD00477,3.0,10
OI0005320,ORD002648,PROD00305,2.0,0
OI0005321,ORD002648,PROD00048,5.0,0
OI0005322,ORD002649,PROD00188,1.0,20
OI0005323,ORD002650,PROD00266,2.0,25
OI0005324,ORD002650,PROD00542,10.0,25
OI0005325,ORD002651,PROD00598,10.0,10
OI0005326,ORD002651,PROD00009,3.0,5
OI0005327,ORD002652,PROD00467,1.0,5
OI0005328,ORD002653,PROD00355,1.0,15
OI0005329,ORD002653,PROD00360,1.0,20
OI0005330,ORD002653,PROD00065,2.0,10
OI0005331,ORD002653,PROD00200,5.0,10
OI0005332,ORD002654,PROD00074,-1.0,15
OI0005333,ORD002654,PROD00052,2.0,0
OI0005334,ORD002655,PROD00463,1.0,20
OI0005335,ORD002655,PROD00590,2.0,10
OI0005336,ORD002655,PROD00237,-1.0,15
OI0005337,ORD002655,PROD00496,1.0,25
OI0005338,ORD002656,PROD00592,10.0,5
OI0005339,ORD002656,PROD00090,5.0,5
OI0005340,ORD002657,PROD00341,10.0,0
OI0005341,ORD002658,PROD00308,3.0,10
OI0005342,ORD002658,PROD00227,4.0,10
OI0005343,ORD002659,PROD00349,5.0,25
OI0005344,ORD002659,PROD00239,1.0,5
OI0005345,ORD002660,PROD00401,1.0,0
OI0005346,ORD002660,PROD00553,3.0,0
OI0005347,ORD002660,PROD00468,1.0,0
OI0005348,ORD002660,PROD00506,4.0,25
OI0005349,ORD002661,PROD00270,4.0,20
OI0005350,ORD002662,PROD00109,5.0,0
OI0005351,ORD002662,PROD00110,-1.0,0
OI0005352,ORD002662,PROD00475,5.0,5
OI0005353,ORD002662,PROD00554,10.0,20
OI0005354,ORD002663,PROD00088,1.0,15
OI0005355,ORD002664,PROD00213,1.0,25
OI0005356,ORD002665,PROD00302,5.0,15
OI0005357,ORD002666,PROD00525,1.0,5
OI0005358,ORD002667,PROD00551,-1.0,0
OI0005359,ORD002667,PROD00441,-1.0,15
OI0005360,ORD002667,PROD00241,500.0,0
OI0005361,ORD002668,PROD00544,10.0,0
OI0005362,ORD002669,PROD00121,1.0,20
OI0005363,ORD002670,PROD00332,2.0,0
OI0005364,ORD002671,PROD00037,10.0,5
OI0005365,ORD002672,PROD00019,2.0,0
OI0005366,ORD002673,PROD00486,5.0,0
OI0005367,ORD002673,PROD00022,4.0,0
OI0005368,ORD002673,PROD00384,10.0,10
OI0005369,ORD002673,PROD00276,3.0,0
OI0005370,ORD002674,PROD00230,5.0,0
OI0005371,ORD002675,PROD00597,3.0,5
OI0005372,ORD002676,PROD00308,2.0,0
OI0005373,ORD002676,PROD00587,1.0,10
OI0005374,ORD002676,PROD00152,2.0,15
OI0005375,ORD002676,PROD00168,5.0,0
OI0005376,ORD002677,PROD00509,5.0,20
OI0005377,ORD002677,PROD00486,3.0,0
OI0005378,ORD002678,PROD00018,4.0,0
OI0005379,ORD002679,PROD00080,1.0,0
OI0005380,ORD002680,PROD00007,2.0,0
OI0005381,ORD002680,PROD00399,1.0,0
OI0005382,ORD002681,PROD00074,2.0,20
OI0005383,ORD002682,PROD00038,3.0,15
OI0005384,ORD002682,PROD00189,1.0,15
OI0005385,ORD002683,PROD00438,5.0,20
OI0005386,ORD002684,PROD00263,4.0,0
OI0005387,ORD002684,PROD00268,2.0,0
OI0005388,ORD002684,PROD00157,2.0,25
OI0005389,ORD002685,PROD00244,-1.0,20
OI0005390,ORD002685,PROD00298,2.0,20
OI0005391,ORD002685,PROD00398,1.0,10
OI0005392,ORD002685,PROD00408,2.0,0
OI0005393,ORD002686,PROD00357,1.0,25
OI0005394,ORD002687,PROD00510,2.0,0
OI0005395,ORD002687,PROD00478,2.0,20
OI0005396,ORD002688,PROD00400,10.0,25
OI0005397,ORD002689,PROD00421,5.0,25
OI0005398,ORD002689,PROD00072,-1.0,0
OI0005399,ORD002690,PROD00192,3.0,0
OI0005400,ORD002690,PROD00169,1.0,0
OI0005401,ORD002690,PROD00240,1.0,0
OI0005402,ORD002690,PROD00436,2.0,0
OI0005403,ORD002691,PROD00511,4.0,0
OI0005404,ORD002692,PROD00302,2.0,10
OI0005405,ORD002693,PROD00135,3.0,0
OI0005406,ORD002694,PROD00178,4.0,25
OI0005407,ORD002695,PROD00573,5.0,20
OI0005408,ORD002696,PROD00570,10.0,20
OI0005409,ORD002697,PROD00053,1.0,25
OI0005410,ORD002698,PROD00551,1.0,5
OI0005411,ORD002698,PROD00158,1.0,0
OI0005412,ORD002699,PROD00431,1.0,0
OI0005413,ORD002699,PROD00539,3.0,5
OI0005414,ORD002699,PROD00025,5.0,5
OI0005415,ORD002699,PROD00170,4.0,20
OI0005416,ORD002700,PROD00393,1.0,10
OI0005417,ORD002700,PROD00388,1.0,15
OI0005418,ORD002700,PROD00078,4.0,0
OI0005419,ORD002700,PROD00441,1.0,0
OI0005420,ORD002701,PROD00332,3.0,20
OI0005421,ORD002701,PROD00095,1.0,0
OI0005422,ORD002701,PROD00023,2.0,0
OI0005423,ORD002702,PROD00526,3.0,15
OI0005424,ORD002702,PROD00405,1.0,15
OI0005425,ORD002702,PROD00123,1.0,10
OI0005426,ORD002703,PROD00033,2.0,15
OI0005427,ORD002703,PROD00206,-1.0,10
OI0005428,ORD002704,PROD00585,2.0,10
OI0005429,ORD002704,PROD00242,1.0,5
OI0005430,ORD002704,PROD00455,4.0,15
OI0005431,ORD002704,PROD00147,2.0,5
OI0005432,ORD002705,PROD00430,2.0,15
OI0005433,ORD002705,PROD00171,10.0,0
OI0005434,ORD002705,PROD00162,2.0,10
OI0005435,ORD002706,PROD00051,3.0,25
OI0005436,ORD002706,PROD00253,10.0,25
OI0005437,ORD002707,PROD00295,2.0,15
OI0005438,ORD002708,PROD00469,5.0,0
OI0005439,ORD002709,PROD00050,10.0,0
OI0005440,ORD002709,PROD00283,1.0,25
OI0005441,ORD002710,PROD00071,1.0,15
OI0005442,ORD002710,PROD00088,1.0,15
OI0005443,ORD002710,PROD00119,-1.0,20
OI0005444,ORD002711,PROD00401,4.0,0
OI0005445,ORD002711,PROD00554,4.0,0
OI0005446,ORD002712,PROD00326,4.0,25
OI0005447,ORD002712,PROD00046,1.0,5
OI0005448,ORD002712,PROD00281,1.0,25
OI0005449,ORD002713,PROD00176,4.0,10
OI0005450,ORD002713,PROD00331,1.0,25
OI0005451,ORD002714,PROD00216,2.0,10
OI0005452,ORD002715,PROD00225,1.0,20
OI0005453,ORD002715,PROD00466,2.0,0
OI0005454,ORD002715,PROD00008,2.0,0
OI0005455,ORD002716,PROD00120,3.0,0
OI0005456,ORD002717,PROD00459,2.0,20
OI0005457,ORD002717,PROD00371,-1.0,20
OI0005458,ORD002718,PROD00010,1.0,25
OI0005459,ORD002719,PROD00572,2.0,5
OI0005460,ORD002719,PROD00156,1.0,15
OI0005461,ORD002719,PROD00569,500.0,10
OI0005462,ORD002719,PROD00019,10.0,15
OI0005463,ORD002720,PROD00247,-1.0,0
OI0005464,ORD002721,PROD00037,2.0,5
OI0005465,ORD002721,PROD00537,5.0,20
OI0005466,ORD002722,PROD00383,-1.0,5
OI0005467,ORD002723,PROD00587,3.0,0
OI0005468,ORD002723,PROD00068,1.0,25
OI0005469,ORD002723,PROD00110,1.0,5
OI0005470,ORD002723,PROD00189,1.0,5
OI0005471,ORD002724,PROD00223,10.0,0
OI0005472,ORD002724,PROD00379,10.0,10
OI0005473,ORD002724,PROD00405,2.0,0
OI0005474,ORD002725,PROD00504,3.0,25
OI0005475,ORD002725,PROD00096,1.0,0
OI0005476,ORD002726,PROD00225,1.0,10
OI0005477,ORD002726,PROD00316,2.0,25
OI0005478,ORD002727,PROD00461,4.0,25
OI0005479,ORD002728,PROD00009,3.0,10
OI0005480,ORD002729,PROD00101,1.0,10
OI0005481,ORD002730,PROD00549,1.0,25
OI0005482,ORD002730,PROD00456,2.0,25
OI0005483,ORD002731,PROD00286,-1.0,0
OI0005484,ORD002731,PROD00416,1.0,0
OI0005485,ORD002732,PROD00520,4.0,15
OI0005486,ORD002733,PROD00157,1.0,25
OI0005487,ORD002733,PROD00358,10.0,0
OI0005488,ORD002734,PROD00097,1.0,20
OI0005489,ORD002735,PROD00208,3.0,15
OI0005490,ORD002735,PROD00318,1.0,15
OI0005491,ORD002736,PROD00460,2.0,0
OI0005492,ORD002737,PROD00308,10.0,20
OI0005493,ORD002738,PROD00314,1.0,25
OI0005494,ORD002739,PROD00552,-1.0,0
OI0005495,ORD002740,PROD00139,1.0,25
OI0005496,ORD002740,PROD00275,-1.0,0
OI0005497,ORD002741,PROD00329,3.0,5
OI0005498,ORD002742,PROD00576,4.0,15
OI0005499,ORD002743,PROD9834,4.0,20
OI0005500,ORD002744,PROD00499,10.0,25
OI0005501,ORD002744,PROD00176,2.0,25
OI0005502,ORD002745,PROD00590,10.0,0
OI0005503,ORD002745,PROD00189,10.0,15
OI0005504,ORD002746,PROD00343,2.0,0
OI0005505,ORD002746,PROD00083,1.0,20
OI0005506,ORD002746,PROD00414,1.0,0
OI0005507,ORD002746,PROD00123,2.0,0
