order_item_id,order_id,product_id,quantity,discount_pct
Oi0003248,Ord001616,Prod00051,5.0,0
Oi0003253,Ord001618,Prod00188,4.0,20
Oi0003254,Ord001618,Prod00100,1.0,5
Oi0003255,Ord001618,Prod00319,3.0,0
Oi0003256,Ord001618,Prod00535,500.0,0
Oi0003257,Ord001619,Prod00027,5.0,0
Oi0003258,Ord001620,Prod00485,5.0,0
Oi0003259,Ord001621,Prod00059,1.0,0
Oi0003260,Ord001622,Prod00236,3.0,20
Oi0003261,Ord001623,Prod00322,1.0,0
Oi0003262,Ord001624,Prod00571,1.0,25
Oi0003263,Ord001624,Prod00205,1.0,5
Oi0003265,Ord001625,Prod00389,10.0,10
Oi0003267,Ord001627,Prod00114,10.0,10
Oi0003268,Ord001627,Prod00004,4.0,20
Oi0003269,Ord001628,Prod00205,10.0,20
Oi0003270,Ord001628,Prod00295,4.0,0
Oi0003271,Ord001629,Prod00549,5.0,10
Oi0003272,Ord001629,Prod00026,1.0,0
Oi0003273,Ord001629,Prod00337,1.0,10
Oi0003274,Ord001630,Prod00142,10.0,0
Oi0003275,Ord001631,Prod00156,1.0,0
Oi0003276,Ord001632,Prod00064,10.0,0
Oi0003277,Ord001633,Prod00541,1.0,25
Oi0003278,Ord001633,Prod00443,4.0,5
Oi0003280,Ord001634,Prod00456,1.0,5
Oi0003281,Ord001634,Prod00143,3.0,0
Oi0003282,Ord001635,Prod00574,500.0,5
Oi0003283,Ord001635,Prod00217,1.0,25
Oi0003286,Ord001636,Prod00233,5.0,25
Oi0003287,Ord001636,Prod00032,1.0,10
Oi0003288,Ord001636,Prod00011,3.0,5
Oi0003289,Ord001637,Prod00552,3.0,0
Oi0003290,Ord001637,Prod00401,2.0,20
Oi0003292,Ord001637,Prod00568,2.0,5
Oi0003293,Ord001638,Prod00043,5.0,0
Oi0003294,Ord001638,Prod00068,1.0,0
Oi0003295,Ord001639,Prod00309,5.0,5
Oi0003296,Ord001640,Prod00371,10.0,20
Oi0003297,Ord001640,Prod00084,5.0,25
Oi0003298,Ord001640,Prod00382,2.0,10
Oi0003299,Ord001641,Prod00420,2.0,10
Oi0003300,Ord001641,Prod00403,10.0,10
Oi0003301,Ord001641,Prod00483,10.0,0
Oi0003302,Ord001642,Prod00165,3.0,20
Oi0003303,Ord001642,Prod00547,1.0,0
Oi0003304,Ord001642,Prod00381,1.0,15
Oi0003305,Ord001643,Prod00106,10.0,20
Oi0003306,Ord001643,Prod00093,2.0,0
Oi0003307,Ord001643,Prod00352,4.0,15
Oi0003308,Ord001643,Prod00027,1.0,10
Oi0003309,Ord001644,Prod00141,2.0,0
Oi0003310,Ord001644,Prod00413,4.0,0
Oi0003311,Ord001644,Prod00330,1.0,20
Oi0003312,Ord001644,Prod00576,2.0,10
Oi0003313,Ord001645,Prod00183,4.0,10
Oi0003314,Ord001645,Prod00404,4.0,15
Oi0003315,Ord001646,Prod00294,3.0,25
Oi0003317,Ord001648,Prod00599,3.0,0
Oi0003318,Ord001649,Prod00374,1.0,10
Oi0003319,Ord001649,Prod00214,1.0,20
Oi0003320,Ord001650,Prod00571,10.0,0
Oi0003321,Ord001650,Prod00209,5.0,20
Oi0003322,Ord001650,Prod00409,3.0,0
Oi0003324,Ord001651,Prod00078,2.0,10
Oi0003325,Ord001651,Prod00276,10.0,20
Oi0003326,Ord001651,Prod00345,3.0,10
Oi0003327,Ord001652,Prod00302,5.0,0
Oi0003328,Ord001652,Prod00239,5.0,0
Oi0003330,Ord001654,Prod00185,5.0,25
Oi0003333,Ord001655,Prod00150,10.0,0
Oi0003334,Ord001655,Prod00110,3.0,0
Oi0003335,Ord001655,Prod00049,5.0,0
Oi0003336,Ord001656,Prod00071,10.0,25
Oi0003337,Ord001656,Prod00588,1.0,0
Oi0003338,Ord001656,Prod00497,10.0,0
Oi0003339,Ord001656,Prod00568,2.0,10
Oi0003340,Ord001657,Prod00561,4.0,20
Oi0003342,Ord001657,Prod00496,10.0,5
Oi0003343,Ord001658,Prod00014,2.0,25
Oi0003344,Ord001658,Prod00563,4.0,25
Oi0003346,Ord001658,Prod00428,3.0,5
Oi0003347,Ord001659,Prod00125,3.0,25
Oi0003349,Ord001660,Prod00166,10.0,10
Oi0003350,Ord001660,Prod00590,2.0,20
Oi0003351,Ord001661,Prod00503,3.0,0
Oi0003352,Ord001661,Prod00488,1.0,20
Oi0003353,Ord001661,Prod00404,1.0,0
Oi0003354,Ord001662,Prod00168,10.0,0
Oi0003356,Ord001662,Prod00563,1.0,15
Oi0003357,Ord001663,Prod00275,2.0,20
Oi0003358,Ord001664,Prod00260,5.0,25
Oi0003359,Ord001665,Prod00190,5.0,15
Oi0003360,Ord001665,Prod00592,2.0,20
Oi0003361,Ord001666,Prod00565,1.0,15
Oi0003362,Ord001667,Prod00552,1.0,15
Oi0003363,Ord001667,Prod00577,10.0,10
Oi0003364,Ord001667,Prod00351,3.0,15
Oi0003365,Ord001668,Prod00164,10.0,0
Oi0003366,Ord001669,Prod00282,5.0,15
Oi0003367,Ord001669,Prod00548,1.0,5
Oi0003368,Ord001670,Prod00556,4.0,10
Oi0003369,Ord001670,Prod00375,10.0,20
Oi0003370,Ord001670,Prod00486,1.0,5
Oi0003372,Ord001672,Prod00054,1.0,0
Oi0003373,Ord001672,Prod00219,1.0,0
Oi0003374,Ord001672,Prod00335,2.0,0
Oi0003375,Ord001672,Prod00340,1.0,0
Oi0003377,Ord001674,Prod00242,1.0,15
Oi0003378,Ord001674,Prod00330,1.0,15
Oi0003379,Ord001674,Prod00155,2.0,5
Oi0003380,Ord001674,Prod00390,1.0,0
Oi0003381,Ord001675,Prod00560,2.0,10
Oi0003383,Ord001677,Prod00400,1.0,20
Oi0003384,Ord001677,Prod00507,5.0,0
Oi0003385,Ord001678,Prod00411,2.0,0
Oi0003386,Ord001679,Prod00018,5.0,15
Oi0003387,Ord001680,Prod00594,3.0,0
Oi0003388,Ord001680,Prod00270,2.0,0
Oi0003389,Ord001680,Prod00241,4.0,0
Oi0003390,Ord001681,Prod00328,10.0,0
Oi0003391,Ord001682,Prod00135,10.0,0
Oi0003392,Ord001682,Prod00308,10.0,25
Oi0003393,Ord001682,Prod00082,1.0,0
Oi0003394,Ord001682,Prod00160,1.0,20
Oi0003395,Ord001683,Prod00110,2.0,20
Oi0003396,Ord001684,Prod00397,10.0,15
Oi0003397,Ord001685,Prod00529,5.0,15
Oi0003400,Ord001687,Prod00399,1.0,10
Oi0003402,Ord001688,Prod00208,1.0,25
Oi0003403,Ord001689,Prod00544,1.0,15
Oi0003404,Ord001690,Prod00471,3.0,0
Oi0003405,Ord001690,Prod00462,4.0,20
Oi0003406,Ord001691,Prod00398,1.0,10
Oi0003407,Ord001691,Prod00367,1.0,0
Oi0003408,Ord001692,Prod00135,10.0,0
Oi0003409,Ord001692,Prod00341,1.0,5
Oi0003410,Ord001692,Prod00340,1.0,15
Oi0003411,Ord001693,Prod00084,1.0,0
Oi0003413,Ord001694,Prod00548,4.0,20
Oi0003414,Ord001694,Prod00117,2.0,0
Oi0003416,Ord001695,Prod00130,1.0,5
Oi0003417,Ord001695,Prod00173,2.0,25
Oi0003418,Ord001695,Prod00510,2.0,20
Oi0003419,Ord001696,Prod00580,2.0,15
Oi0003422,Ord001698,Prod00339,5.0,0
Oi0003423,Ord001698,Prod00433,10.0,5
Oi0003424,Ord001699,Prod00477,2.0,20
Oi0003425,Ord001700,Prod00160,1.0,0
Oi0003426,Ord001700,Prod00512,10.0,25
Oi0003427,Ord001700,Prod00097,1.0,0
Oi0003428,Ord001701,Prod00344,1.0,10
Oi0003429,Ord001701,Prod00527,5.0,20
Oi0003430,Ord001701,Prod00062,2.0,25
Oi0003431,Ord001701,Prod00416,1.0,10
Oi0003432,Ord001702,Prod00382,1.0,0
Oi0003433,Ord001703,Prod00401,2.0,25
Oi0003434,Ord001704,Prod00545,5.0,5
Oi0003435,Ord001705,Prod00006,1.0,20
Oi0003436,Ord001705,Prod00275,5.0,10
Oi0003437,Ord001706,Prod00342,2.0,0
Oi0003438,Ord001706,Prod00485,2.0,0
Oi0003439,Ord001707,Prod00082,5.0,25
Oi0003440,Ord001708,Prod00397,2.0,0
Oi0003441,Ord001709,Prod00308,10.0,20
Oi0003442,Ord001709,Prod00420,2.0,5
Oi0003443,Ord001710,Prod00109,1.0,5
Oi0003444,Ord001710,Prod00334,1.0,20
Oi0003445,Ord001711,Prod00071,3.0,5
Oi0003446,Ord001711,Prod00056,5.0,0
Oi0003447,Ord001711,Prod00492,4.0,25
Oi0003448,Ord001712,Prod00490,1.0,0
Oi0003449,Ord001712,Prod00534,1.0,10
Oi0003450,Ord001713,Prod00250,4.0,25
Oi0003451,Ord001714,Prod00593,10.0,0
Oi0003452,Ord001715,Prod00458,3.0,0
Oi0003453,Ord001715,Prod00373,3.0,5
Oi0003454,Ord001715,Prod00345,2.0,0
Oi0003455,Ord001715,Prod00020,2.0,5
Oi0003456,Ord001716,Prod00152,10.0,0
Oi0003457,Ord001717,Prod00185,2.0,5
Oi0003459,Ord001718,Prod00504,1.0,0
Oi0003460,Ord001719,Prod00261,1.0,10
Oi0003461,Ord001719,Prod00523,2.0,25
Oi0003462,Ord001719,Prod00435,10.0,10
Oi0003463,Ord001720,Prod00471,2.0,10
Oi0003464,Ord001720,Prod00498,1.0,20
Oi0003465,Ord001721,Prod00367,2.0,0
Oi0003467,Ord001722,Prod00027,10.0,10
Oi0003468,Ord001722,Prod00540,10.0,0
Oi0003469,Ord001722,Prod00398,1.0,0
Oi0003470,Ord001722,Prod00452,1.0,0
Oi0003472,Ord001724,Prod00402,1.0,10
Oi0003473,Ord001725,Prod00523,1.0,5
Oi0003474,Ord001725,Prod00458,5.0,15
Oi0003475,Ord001725,Prod00119,2.0,5
Oi0003476,Ord001725,Prod00324,1.0,15
Oi0003477,Ord001726,Prod00152,1.0,0
Oi0003478,Ord001726,Prod00347,10.0,0
Oi0003480,Ord001727,Prod00534,1.0,10
Oi0003481,Ord001727,Prod00238,5.0,0
Oi0003482,Ord001728,Prod00279,1.0,0
Oi0003483,Ord001729,Prod00108,1.0,10
Oi0003485,Ord001729,Prod00460,1.0,20
Oi0003486,Ord001730,Prod00577,2.0,15
Oi0003487,Ord001730,Prod00555,2.0,0
Oi0003488,Ord001730,Prod00194,4.0,10
Oi0003489,Ord001730,Prod00444,2.0,0
Oi0003490,Ord001731,Prod00196,2.0,5
Oi0003491,Ord001732,Prod00553,1.0,5
Oi0003492,Ord001732,Prod00306,2.0,0
Oi0003493,Ord001732,Prod00199,2.0,0
Oi0003494,Ord001733,Prod00555,4.0,15
Oi0003496,Ord001733,Prod00471,3.0,15
Oi0003497,Ord001733,Prod00068,2.0,0
Oi0003498,Ord001734,Prod00294,2.0,0
Oi0003499,Ord001734,Prod00076,1.0,5
Oi0003500,Ord001734,Prod00594,500.0,20
Oi0003501,Ord001735,Prod00313,1.0,10
Oi0003502,Ord001736,Prod00044,3.0,0
Oi0003504,Ord001736,Prod00569,5.0,10
Oi0003505,Ord001736,Prod00499,1.0,5
Oi0003506,Ord001737,Prod00385,3.0,0
Oi0003507,Ord001738,Prod00384,4.0,10
Oi0003508,Ord001738,Prod00147,1.0,15
Oi0003510,Ord001738,Prod00395,3.0,15
Oi0003511,Ord001739,Prod00312,5.0,20
Oi0003512,Ord001740,Prod00132,2.0,5
Oi0003513,Ord001741,Prod00184,2.0,0
Oi0003514,Ord001741,Prod00531,1.0,20
Oi0003516,Ord001742,Prod00198,5.0,0
Oi0003517,Ord001742,Prod00084,10.0,25
Oi0003518,Ord001743,Prod00343,2.0,0
Oi0003519,Ord001743,Prod00092,5.0,0
Oi0003520,Ord001744,Prod00476,500.0,25
Oi0003521,Ord001745,Prod00581,2.0,25
Oi0003522,Ord001745,Prod00271,10.0,0
Oi0003523,Ord001745,Prod00244,3.0,15
Oi0003524,Ord001745,Prod00055,1.0,20
Oi0003525,Ord001746,Prod00120,2.0,10
Oi0003526,Ord001746,Prod00104,2.0,0
Oi0003527,Ord001746,Prod00136,1.0,15
Oi0003529,Ord001747,Prod00014,1.0,25
Oi0003530,Ord001748,Prod00168,2.0,0
Oi0003531,Ord001748,Prod00192,5.0,0
Oi0003532,Ord001748,Prod00312,500.0,15
Oi0003533,Ord001749,Prod00404,1.0,0
Oi0003534,Ord001749,Prod00153,1.0,20
Oi0003535,Ord001749,Prod00452,1.0,0
Oi0003536,Ord001749,Prod00332,10.0,0
Oi0003537,Ord001750,Prod00190,1.0,25
Oi0003538,Ord001751,Prod00074,2.0,0
Oi0003539,Ord001751,Prod00598,2.0,0
Oi0003540,Ord001751,Prod00284,4.0,20
Oi0003541,Ord001752,Prod00586,5.0,0
Oi0003542,Ord001752,Prod00079,3.0,5
Oi0003543,Ord001753,Prod00094,4.0,0
Oi0003544,Ord001754,Prod00058,1.0,0
Oi0003545,Ord001754,Prod00357,1.0,15
Oi0003546,Ord001754,Prod00305,2.0,25
Oi0003547,Ord001754,Prod00421,5.0,10
Oi0003548,Ord001755,Prod00495,5.0,10
Oi0003549,Ord001756,Prod00075,1.0,20
Oi0003550,Ord001756,Prod00506,4.0,10
Oi0003551,Ord001756,Prod00556,4.0,0
Oi0003552,Ord001756,Prod00339,2.0,0
Oi0003553,Ord001757,Prod00526,3.0,20
Oi0003554,Ord001757,Prod00296,2.0,20
Oi0003555,Ord001757,Prod00362,2.0,10
Oi0003556,Ord001757,Prod00091,3.0,25
Oi0003558,Ord001759,Prod00365,2.0,15
Oi0003559,Ord001759,Prod00081,2.0,15
Oi0003560,Ord001760,Prod00562,10.0,0
Oi0003561,Ord001760,Prod00427,5.0,0
Oi0003562,Ord001761,Prod00525,1.0,25
Oi0003563,Ord001761,Prod00039,1.0,5
Oi0003564,Ord001762,Prod00576,3.0,20
Oi0003565,Ord001763,Prod00021,1.0,0
Oi0003566,Ord001764,Prod00536,1.0,10
Oi0003567,Ord001765,Prod00177,1.0,25
Oi0003568,Ord001765,Prod00527,3.0,5
Oi0003569,Ord001765,Prod00246,1.0,0
Oi0003571,Ord001766,Prod00363,4.0,20
Oi0003573,Ord001767,Prod00220,1.0,0
Oi0003574,Ord001767,Prod00580,1.0,25
Oi0003575,Ord001768,Prod00434,4.0,25
Oi0003576,Ord001768,Prod00160,2.0,20
Oi0003577,Ord001768,Prod00227,1.0,10
Oi0003579,Ord001769,Prod00143,1.0,15
Oi0003580,Ord001769,Prod00041,5.0,0
Oi0003581,Ord001769,Prod00487,1.0,15
Oi0003582,Ord001770,Prod00169,5.0,0
Oi0003583,Ord001771,Prod00288,1.0,20
Oi0003584,Ord001771,Prod00239,4.0,20
Oi0003585,Ord001772,Prod00371,3.0,0
Oi0003586,Ord001772,Prod00380,10.0,15
Oi0003587,Ord001773,Prod00361,2.0,20
Oi0003589,Ord001773,Prod00192,4.0,25
Oi0003590,Ord001773,Prod00335,10.0,25
Oi0003591,Ord001774,Prod00383,1.0,0
Oi0003592,Ord001775,Prod00203,5.0,0
Oi0003594,Ord001775,Prod00508,5.0,5
Oi0003595,Ord001776,Prod00139,3.0,0
Oi0003596,Ord001777,Prod00319,1.0,0
Oi0003598,Ord001779,Prod00495,1.0,25
Oi0003599,Ord001779,Prod00172,2.0,0
Oi0003600,Ord001779,Prod00138,3.0,15
Oi0003601,Ord001780,Prod00091,3.0,15
Oi0003602,Ord001780,Prod00395,1.0,25
Oi0003603,Ord001780,Prod00399,4.0,10
Oi0003604,Ord001781,Prod00326,10.0,0
Oi0003605,Ord001781,Prod00114,5.0,20
Oi0003606,Ord001782,Prod00040,2.0,5
Oi0003607,Ord001783,Prod00569,1.0,10
Oi0003608,Ord001784,Prod00014,1.0,5
Oi0003610,Ord001785,Prod00189,1.0,20
Oi0003611,Ord001786,Prod00126,2.0,5
Oi0003612,Ord001787,Prod00305,10.0,20
Oi0003614,Ord001787,Prod00114,2.0,0
Oi0003615,Ord001788,Prod00005,10.0,0
Oi0003616,Ord001788,Prod00597,2.0,15
Oi0003617,Ord001789,Prod00102,4.0,0
Oi0003619,Ord001790,Prod00191,500.0,5
Oi0003620,Ord001791,Prod00145,2.0,0
Oi0003621,Ord001792,Prod00109,2.0,5
Oi0003622,Ord001792,Prod00245,1.0,0
Oi0003623,Ord001792,Prod00309,1.0,0
Oi0003625,Ord001794,Prod00255,5.0,5
Oi0003626,Ord001794,Prod00149,5.0,0
Oi0003627,Ord001794,Prod00242,1.0,10
Oi0003628,Ord001795,Prod00544,1.0,0
Oi0003629,Ord001795,Prod00133,3.0,15
Oi0003630,Ord001796,Prod00220,2.0,20
Oi0003632,Ord001797,Prod00277,4.0,5
Oi0003633,Ord001797,Prod00547,1.0,0
Oi0003634,Ord001797,Prod00123,1.0,5
Oi0003635,Ord001798,Prod00502,2.0,0
Oi0003636,Ord001799,Prod00269,3.0,10
Oi0003637,Ord001799,Prod00438,3.0,0
Oi0003638,Ord001800,Prod00332,1.0,5
Oi0003639,Ord001800,Prod00515,1.0,5
Oi0003640,Ord001801,Prod00033,2.0,0
Oi0003641,Ord001801,Prod00523,5.0,20
Oi0003642,Ord001801,Prod00494,1.0,25
Oi0003643,Ord001802,Prod00199,2.0,15
Oi0003644,Ord001803,Prod00420,4.0,20
Oi0003645,Ord001803,Prod00021,10.0,5
Oi0003646,Ord001804,Prod00270,3.0,0
Oi0003647,Ord001805,Prod00133,10.0,0
Oi0003648,Ord001805,Prod00218,1.0,20
Oi0003649,Ord001805,Prod00002,1.0,15
Oi0003650,Ord001806,Prod00120,10.0,5
Oi0003652,Ord001807,Prod00547,1.0,15
Oi0003653,Ord001807,Prod00118,1.0,0
Oi0003655,Ord001808,Prod00534,5.0,0
Oi0003657,Ord001810,Prod00078,2.0,15
Oi0003658,Ord001810,Prod00309,2.0,25
Oi0003660,Ord001811,Prod00172,1.0,0
Oi0003661,Ord001812,Prod00320,10.0,0
Oi0003662,Ord001812,Prod00554,1.0,25
Oi0003663,Ord001812,Prod00558,5.0,0
Oi0003665,Ord001813,Prod00106,4.0,25
Oi0003666,Ord001813,Prod00409,3.0,0
Oi0003667,Ord001813,Prod00484,4.0,0
Oi0003668,Ord001814,Prod00016,10.0,20
Oi0003669,Ord001814,Prod00489,10.0,10
Oi0003670,Ord001814,Prod00117,10.0,0
Oi0003671,Ord001815,Prod00035,4.0,0
Oi0003672,Ord001815,Prod00411,2.0,0
Oi0003673,Ord001816,Prod00267,2.0,0
Oi0003675,Ord001817,Prod00585,4.0,15
Oi0003677,Ord001818,Prod00251,10.0,20
Oi0003678,Ord001818,Prod00115,1.0,5
Oi0003679,Ord001819,Prod00239,1.0,0
Oi0003680,Ord001820,Prod00067,2.0,0
Oi0003681,Ord001821,Prod00097,1.0,15
Oi0003683,Ord001822,Prod00489,1.0,5
Oi0003684,Ord001823,Prod00439,1.0,0
Oi0003685,Ord001824,Prod00354,2.0,25
Oi0003686,Ord001825,Prod00316,2.0,25
Oi0003687,Ord001825,Prod00379,1.0,0
Oi0003688,Ord001826,Prod00058,10.0,0
Oi0003689,Ord001827,Prod00055,10.0,0
Oi0003690,Ord001827,Prod00583,1.0,20
Oi0003693,Ord001828,Prod00522,2.0,0
Oi0003694,Ord001828,Prod00222,2.0,25
Oi0003695,Ord001829,Prod00071,4.0,20
Oi0003696,Ord001830,Prod00116,1.0,0
Oi0003697,Ord001831,Prod00573,5.0,0
Oi0003698,Ord001831,Prod00498,1.0,20
Oi0003699,Ord001832,Prod00339,1.0,10
Oi0003700,Ord001833,Prod00494,10.0,5
Oi0003702,Ord001834,Prod00178,1.0,15
Oi0003703,Ord001834,Prod00232,2.0,15
Oi0003704,Ord001835,Prod00201,1.0,0
Oi0003705,Ord001836,Prod00102,1.0,25
Oi0003706,Ord001836,Prod00111,1.0,5
Oi0003707,Ord001836,Prod00059,4.0,15
Oi0003708,Ord001836,Prod00548,1.0,0
Oi0003711,Ord001838,Prod00444,3.0,0
Oi0003712,Ord001839,Prod00296,2.0,5
Oi0003713,Ord001840,Prod00178,2.0,0
Oi0003714,Ord001841,Prod00331,1.0,10
Oi0003716,Ord001842,Prod00572,3.0,0
Oi0003717,Ord001842,Prod00266,10.0,10
Oi0003718,Ord001843,Prod00535,1.0,0
Oi0003719,Ord001844,Prod00261,2.0,0
Oi0003720,Ord001844,Prod00025,1.0,0
Oi0003721,Ord001844,Prod00339,2.0,5
Oi0003722,Ord001845,Prod00081,1.0,5
Oi0003723,Ord001846,Prod00027,2.0,10
Oi0003724,Ord001846,Prod00324,10.0,5
Oi0003725,Ord001847,Prod00492,2.0,25
Oi0003726,Ord001847,Prod00108,3.0,15
Oi0003727,Ord001848,Prod00588,10.0,15
Oi0003728,Ord001849,Prod00289,1.0,0
Oi0003729,Ord001849,Prod00457,1.0,10
Oi0003730,Ord001849,Prod00069,5.0,0
Oi0003731,Ord001850,Prod00173,1.0,0
Oi0003732,Ord001850,Prod00118,1.0,20
Oi0003733,Ord001851,Prod00257,2.0,25
Oi0003734,Ord001852,Prod00542,1.0,5
Oi0003737,Ord001853,Prod00257,1.0,25
Oi0003738,Ord001854,Prod00358,1.0,10
Oi0003739,Ord001854,Prod00080,10.0,10
Oi0003743,Ord001856,Prod00100,2.0,25
Oi0003744,Ord001856,Prod00588,2.0,20
Oi0003745,Ord001857,Prod00517,5.0,10
Oi0003747,Ord001857,Prod00483,2.0,5
Oi0003748,Ord001858,Prod00539,4.0,0
Oi0003749,Ord001859,Prod00160,5.0,0
Oi0003751,Ord001859,Prod00431,3.0,15
Oi0003752,Ord001859,Prod00587,3.0,0
Oi0003753,Ord001860,Prod00091,1.0,0
Oi0003754,Ord001860,Prod00094,1.0,20
Oi0003755,Ord001860,Prod00405,1.0,15
Oi0003756,Ord001861,Prod00422,2.0,15
Oi0003757,Ord001862,Prod00479,1.0,5
Oi0003758,Ord001863,Prod00366,5.0,25
Oi0003759,Ord001863,Prod00352,4.0,10
Oi0003760,Ord001864,Prod00142,3.0,5
Oi0003761,Ord001864,Prod00054,2.0,0
Oi0003762,Ord001865,Prod00467,1.0,0
Oi0003763,Ord001865,Prod00135,2.0,20
Oi0003764,Ord001865,Prod00212,1.0,5
Oi0003765,Ord001865,Prod00254,1.0,0
Oi0003766,Ord001866,Prod00468,10.0,15
Oi0003767,Ord001867,Prod00055,1.0,25
Oi0003769,Ord001868,Prod00285,4.0,0
Oi0003770,Ord001869,Prod00286,1.0,0
Oi0003771,Ord001870,Prod00178,2.0,15
Oi0003772,Ord001870,Prod00219,1.0,5
Oi0003773,Ord001871,Prod00338,5.0,10
Oi0003774,Ord001871,Prod00368,1.0,0
Oi0003775,Ord001871,Prod00363,2.0,25
Oi0003776,Ord001871,Prod00478,2.0,20
Oi0003777,Ord001872,Prod00375,4.0,10
Oi0003778,Ord001872,Prod00345,3.0,0
Oi0003779,Ord001873,Prod00124,3.0,0
Oi0003780,Ord001873,Prod00148,3.0,10
Oi0003781,Ord001874,Prod00596,4.0,20
Oi0003782,Ord001874,Prod00168,4.0,20
Oi0003784,Ord001874,Prod00414,10.0,10
Oi0003785,Ord001875,Prod00360,3.0,5
Oi0003786,Ord001875,Prod00348,3.0,0
Oi0003788,Ord001875,Prod00196,1.0,25
Oi0003789,Ord001876,Prod00276,1.0,20
Oi0003790,Ord001876,Prod00512,4.0,10
Oi0003792,Ord001876,Prod00581,1.0,0
Oi0003793,Ord001877,Prod00313,1.0,0
Oi0003794,Ord001878,Prod00065,2.0,5
Oi0003796,Ord001880,Prod00303,2.0,25
Oi0003797,Ord001881,Prod00397,2.0,0
Oi0003798,Ord001882,Prod00540,5.0,10
Oi0003799,Ord001882,Prod00132,10.0,15
Oi0003800,Ord001883,Prod00128,2.0,10
Oi0003801,Ord001883,Prod00181,3.0,5
Oi0003802,Ord001883,Prod00093,2.0,0
Oi0003803,Ord001883,Prod00012,10.0,0
Oi0003804,Ord001884,Prod00065,2.0,5
Oi0003805,Ord001884,Prod00355,4.0,0
Oi0003806,Ord001885,Prod00397,4.0,20
Oi0003807,Ord001885,Prod00481,2.0,20
Oi0003808,Ord001885,Prod00221,1.0,0
Oi0003810,Ord001887,Prod00564,1.0,25
Oi0003811,Ord001888,Prod00062,3.0,15
Oi0003812,Ord001888,Prod00240,1.0,0
Oi0003813,Ord001889,Prod00568,1.0,5
Oi0003815,Ord001889,Prod00249,10.0,25
Oi0003816,Ord001890,Prod00396,4.0,25
Oi0003818,Ord001891,Prod00590,10.0,0
Oi0003819,Ord001891,Prod00285,1.0,5
Oi0003821,Ord001892,Prod00156,2.0,10
Oi0003822,Ord001893,Prod00502,1.0,0
Oi0003823,Ord001893,Prod00191,1.0,0
Oi0003824,Ord001894,Prod00525,2.0,5
Oi0003825,Ord001895,Prod00046,2.0,20
Oi0003826,Ord001895,Prod00158,2.0,0
Oi0003827,Ord001896,Prod00081,3.0,5
Oi0003828,Ord001896,Prod00549,5.0,20
Oi0003829,Ord001896,Prod00233,1.0,5
Oi0003831,Ord001897,Prod00459,1.0,15
Oi0003832,Ord001897,Prod00075,1.0,0
Oi0003833,Ord001898,Prod00269,1.0,0
Oi0003834,Ord001898,Prod00295,2.0,0
Oi0003835,Ord001898,Prod00476,1.0,0
Oi0003836,Ord001899,Prod00278,2.0,5
Oi0003837,Ord001899,Prod00045,5.0,25
Oi0003838,Ord001899,Prod00526,2.0,20
Oi0003839,Ord001899,Prod00019,1.0,10
Oi0003840,Ord001900,Prod00083,1.0,5
Oi0003841,Ord001901,Prod00256,2.0,0
Oi0003842,Ord001901,Prod00573,3.0,0
Oi0003843,Ord001901,Prod00365,1.0,10
Oi0003844,Ord001902,Prod00557,2.0,20
Oi0003845,Ord001902,Prod00555,5.0,25
Oi0003847,Ord001902,Prod00421,10.0,0
Oi0003848,Ord001903,Prod00018,3.0,15
Oi0003850,Ord001905,Prod00165,5.0,20
Oi0003852,Ord001905,Prod00355,4.0,25
Oi0003853,Ord001905,Prod00047,1.0,0
Oi0003854,Ord001906,Prod00361,10.0,0
Oi0003855,Ord001906,Prod00471,10.0,0
Oi0003856,Ord001906,Prod00082,4.0,10
Oi0003857,Ord001906,Prod00133,1.0,20
Oi0003859,Ord001908,Prod00457,5.0,10
Oi0003860,Ord001909,Prod00379,10.0,0
Oi0003861,Ord001909,Prod00199,1.0,0
Oi0003862,Ord001909,Prod00099,1.0,15
Oi0003863,Ord001910,Prod00206,3.0,0
Oi0003864,Ord001910,Prod00425,10.0,20
Oi0003866,Ord001911,Prod00399,1.0,0
Oi0003867,Ord001911,Prod00366,1.0,15
Oi0003868,Ord001911,Prod00146,4.0,5
Oi0003871,Ord001913,Prod00184,5.0,0
Oi0003873,Ord001914,Prod00487,2.0,10
Oi0003874,Ord001915,Prod00299,4.0,5
Oi0003875,Ord001915,Prod00108,2.0,0
Oi0003876,Ord001916,Prod00479,2.0,5
Oi0003877,Ord001917,Prod00506,1.0,25
Oi0003879,Ord001918,Prod00109,1.0,0
Oi0003880,Ord001918,Prod00334,2.0,0
Oi0003881,Ord001918,Prod00081,1.0,25
Oi0003882,Ord001919,Prod00450,1.0,0
Oi0003883,Ord001920,Prod00345,1.0,0
Oi0003884,Ord001920,Prod00459,1.0,5
Oi0003885,Ord001921,Prod00413,5.0,0
Oi0003886,Ord001922,Prod00298,10.0,10
Oi0003888,Ord001922,Prod00391,4.0,20
Oi0003889,Ord001922,Prod00502,1.0,10
Oi0003890,Ord001923,Prod00430,1.0,10
Oi0003891,Ord001924,Prod00068,2.0,0
Oi0003892,Ord001924,Prod00128,4.0,5
Oi0003893,Ord001924,Prod00063,1.0,0
Oi0003894,Ord001924,Prod00475,5.0,5
Oi0003896,Ord001925,Prod00425,1.0,15
Oi0003897,Ord001925,Prod00576,10.0,0
Oi0003898,Ord001926,Prod00440,5.0,0
Oi0003899,Ord001926,Prod00256,1.0,0
