product_id,product_name,category,sub_category,unit_price,weight_kg,supplier_id
Prod00356,Children Item 356,Books,Children,1658.32,21.09,Sup0005
Prod00357,Decor Item 357,Home & Kitchen,Decor,10483.07,24.68,Sup0031
Prod00358,Academic Item 358,Books,Academic,1861.43,12.44,Sup0047
Prod00359,Outdoor Item 359,Sports,Outdoor,6329.52,20.0,Sup0027
Prod00360,Non-Fiction Item 360,Books,Non-Fiction,1062.22,0.2,Sup0044
Prod00361,Laptops Item 361,Electronics,Laptops,12043.93,3.93,Sup0030
Prod00362,Snacks Item 362,Grocery,Snacks,486.94,20.0,Sup0057
Prod00363,Headphones Item 363,Electronics,Headphones,59025.32,18.8,Sup0046
Prod00364,Cameras Item 364,Electronics,Cameras,52684.4,0.98,Sup0013
Prod00365,Dairy Item 365,Grocery,Dairy,1313.34,2.5,Sup0003
Prod00366,Fiction Item 366,Books,Fiction,1405.09,2.22,Sup0030
Prod00367,Academic Item 367,Books,Academic,643.76,19.33,Sup0043
Prod00368,Accessories Item 368,Electronics,Accessories,33797.73,14.37,Sup0011
Prod00369,Snacks Item 369,Grocery,Snacks,176.77,14.92,Sup0038
Prod00370,Decor Item 370,Home & Kitchen,Decor,11412.28,14.22,Sup0006
Prod00371,Staples Item 371,Grocery,Staples,362.91,22.83,Sup0026
Prod00372,Storage Item 372,Home & Kitchen,Storage,1826.37,14.39,Sup0033
Prod00373,Appliances Item 373,Home & Kitchen,Appliances,8061.27,24.35,Sup0025
Prod00374,Personal Care Item 374,Grocery,Personal Care,276.17,20.93,Sup0008
Prod00375,Beverages Item 375,Grocery,Beverages,1034.55,16.14,Sup0004
Prod00376,Fiction Item 376,Books,Fiction,949.05,21.94,Sup0020
Prod00378,Cookware Item 378,Home & Kitchen,Cookware,3643.33,9.57,Sup0035
Prod00379,Cycling Item 379,Sports,Cycling,,16.23,Sup0010
Prod00380,Men Clothing Item 380,Fashion,Men Clothing,4068.52,11.39,Sup0028
Prod00381,Watches Item 381,Fashion,Watches,2974.1,9.21,Sup0003
Prod00382,Cycling Item 382,Sports,Cycling,8621.64,12.95,Sup0034
Prod00383,Fiction Item 383,Books,Fiction,,11.38,Sup0058
Prod00384,Decor Item 384,Home & Kitchen,Decor,9024.9,14.47,Sup0037
Prod00385,Fitness Item 385,Sports,Fitness,2922.92,21.45,Sup0001
Prod00386,Non-Fiction Item 386,Books,Non-Fiction,442.72,0.88,Sup0003
Prod00387,Watches Item 387,Fashion,Watches,2182.15,21.05,Sup0004
Prod00388,Watches Item 388,Fashion,Watches,1646.56,11.89,Sup0010
Prod00389,Personal Care Item 389,Grocery,Personal Care,80.71,10.82,Sup0059
Prod00390,Headphones Item 390,Electronics,Headphones,39433.43,8.47,Sup0045
Prod00391,Mobiles Item 391,Electronics,Mobiles,1211.7,0.64,Sup0006
Prod00392,Bags Item 392,Fashion,Bags,3598.76,14.17,Sup0042
Prod00393,Storage Item 393,Home & Kitchen,Storage,6883.64,19.26,Sup0017
Prod00394,Personal Care Item 394,Grocery,Personal Care,411.7,15.28,Sup0012
Prod00395,Beverages Item 395,Grocery,Beverages,403.31,19.44,Sup0002
Prod00396,Cameras Item 396,Electronics,Cameras,16352.97,10.93,Sup0055
Prod00397,Men Clothing Item 397,Fashion,Men Clothing,3508.45,7.61,Sup0004
Prod00398,Team Sports Item 398,Sports,Team Sports,1930.86,4.82,Sup0045
Prod00399,Snacks Item 399,Grocery,Snacks,72.83,9.75,Sup0051
Prod00400,Snacks Item 400,Grocery,Snacks,83.37,11.49,Sup0044
Prod00401,Men Clothing Item 401,Fashion,Men Clothing,879.63,3.31,Sup0012
Prod00402,Cameras Item 402,Electronics,Cameras,36867.94,1.62,Sup0013
Prod00403,Comics Item 403,Books,Comics,1606.69,14.85,Sup0022
Prod00404,Footwear Item 404,Fashion,Footwear,2305.57,19.45,Sup0002
Prod00405,Accessories Item 405,Electronics,Accessories,53271.45,13.1,Sup0027
Prod00406,Outdoor Item 406,Sports,Outdoor,3151.76,4.84,Sup0034
Prod00407,Yoga Item 407,Sports,Yoga,2098.45,24.22,Sup0031
Prod00408,Headphones Item 408,Electronics,Headphones,17461.34,23.13,Sup0012
Prod00409,Laptops Item 409,Electronics,Laptops,43423.48,8.19,Sup0007
Prod00410,Men Clothing Item 410,Fashion,Men Clothing,2525.16,3.45,Sup0047
Prod00411,Furniture Item 411,Home & Kitchen,Furniture,4316.97,5.54,Sup0019
Prod00412,Outdoor Item 412,Sports,Outdoor,5313.33,11.86,Sup0030
Prod00413,Women Clothing Item 413,Fashion,Women Clothing,,24.51,Sup0003
Prod00414,Dairy Item 414,Grocery,Dairy,165.04,17.34,Sup0027
Prod00415,Fiction Item 415,Books,Fiction,1208.54,11.62,Sup0009
Prod00416,Storage Item 416,Home & Kitchen,Storage,9465.48,18.83,Sup0045
Prod00418,Fitness Item 418,Sports,Fitness,5488.41,18.82,Sup0056
Prod00419,Footwear Item 419,Fashion,Footwear,1483.32,13.19,Sup0008
Prod00420,Storage Item 420,Home & Kitchen,Storage,14188.68,11.47,Sup0006
Prod00421,Mobiles Item 421,Electronics,Mobiles,,10.44,Sup0044
Prod00422,Snacks Item 422,Grocery,Snacks,363.85,8.6,Sup0042
Prod00423,Yoga Item 423,Sports,Yoga,1883.02,24.27,Sup0050
Prod00424,Bags Item 424,Fashion,Bags,3616.7,3.88,Sup0016
Prod00425,Staples Item 425,Grocery,Staples,1005.02,24.39,Sup0035
Prod00426,Beverages Item 426,Grocery,Beverages,1455.82,7.42,Sup0058
Prod00427,Outdoor Item 427,Sports,Outdoor,,16.97,Sup0008
Prod00428,Staples Item 428,Grocery,Staples,883.48,0.61,Sup0035
Prod00429,Cycling Item 429,Sports,Cycling,9102.78,21.35,Sup0024
Prod00430,Storage Item 430,Home & Kitchen,Storage,10958.62,20.15,Sup0003
Prod00431,Yoga Item 431,Sports,Yoga,9869.06,18.92,Sup0006
Prod00432,Bags Item 432,Fashion,Bags,2926.0,20.58,Sup0020
Prod00433,Beverages Item 433,Grocery,Beverages,1434.92,22.32,Sup0027
Prod00434,Mobiles Item 434,Electronics,Mobiles,46000.74,6.48,Sup0044
Prod00435,Yoga Item 435,Sports,Yoga,4718.23,1.37,Sup0024
Prod00436,Decor Item 436,Home & Kitchen,Decor,7780.92,13.62,Sup0056
Prod00437,Decor Item 437,Home & Kitchen,Decor,12376.23,8.54,Sup0059
Prod00438,Bags Item 438,Fashion,Bags,4190.8,11.54,Sup0005
Prod00439,Decor Item 439,Home & Kitchen,Decor,6712.78,7.65,Sup0048
Prod00440,Women Clothing Item 440,Fashion,Women Clothing,,12.13,Sup0028
Prod00441,Yoga Item 441,Sports,Yoga,6742.35,23.01,Sup0014
Prod00442,Mobiles Item 442,Electronics,Mobiles,9160.64,15.34,Sup0033
Prod00443,Accessories Item 443,Electronics,Accessories,13411.39,5.39,Sup0033
Prod00444,Watches Item 444,Fashion,Watches,715.16,19.05,Sup0021
Prod00445,Decor Item 445,Home & Kitchen,Decor,5022.51,24.41,Sup0029
Prod00446,Beverages Item 446,Grocery,Beverages,1409.84,16.82,Sup0026
Prod00447,Watches Item 447,Fashion,Watches,3034.67,8.5,Sup0039
Prod00448,Personal Care Item 448,Grocery,Personal Care,424.0,11.92,Sup0039
Prod00450,Furniture Item 450,Home & Kitchen,Furniture,11438.55,7.37,Sup0032
Prod00451,Yoga Item 451,Sports,Yoga,1367.51,11.09,Sup0003
Prod00452,Furniture Item 452,Home & Kitchen,Furniture,10778.49,17.15,Sup0037
Prod00454,Headphones Item 454,Electronics,Headphones,23144.12,7.84,Sup0006
Prod00455,Furniture Item 455,Home & Kitchen,Furniture,6994.5,17.41,Sup0038
Prod00456,Appliances Item 456,Home & Kitchen,Appliances,10409.33,4.21,Sup0020
Prod00457,Accessories Item 457,Electronics,Accessories,13237.77,17.96,Sup0038
Prod00458,Cycling Item 458,Sports,Cycling,5145.47,7.87,Sup0027
Prod00459,Outdoor Item 459,Sports,Outdoor,5092.2,23.46,Sup0018
Prod00460,Dairy Item 460,Grocery,Dairy,704.48,21.11,Sup0027
Prod00461,Watches Item 461,Fashion,Watches,1577.81,0.74,Sup0052
Prod00462,Personal Care Item 462,Grocery,Personal Care,221.92,4.44,Sup0055
Prod00463,Mobiles Item 463,Electronics,Mobiles,19177.33,9.95,Sup0054
Prod00464,Children Item 464,Books,Children,577.69,5.99,Sup0008
Prod00465,Comics Item 465,Books,Comics,506.02,10.24,Sup0056
Prod00466,Headphones Item 466,Electronics,Headphones,32971.83,9.23,Sup0020
Prod00467,Fiction Item 467,Books,Fiction,1921.08,20.32,Sup0008
Prod00468,Cameras Item 468,Electronics,Cameras,55686.69,4.05,Sup0029
Prod00469,Snacks Item 469,Grocery,Snacks,747.7,10.59,Sup0059
Prod00471,Footwear Item 471,Fashion,Footwear,594.71,21.18,Sup0044
Prod00472,Non-Fiction Item 472,Books,Non-Fiction,886.96,21.92,Sup0040
Prod00473,Accessories Item 473,Electronics,Accessories,39002.85,10.06,Sup0028
Prod00474,Bags Item 474,Fashion,Bags,3649.2,17.85,Sup0013
Prod00475,Comics Item 475,Books,Comics,1480.47,4.55,Sup0051
Prod00476,Cycling Item 476,Sports,Cycling,301.14,17.34,Sup0044
Prod00477,Team Sports Item 477,Sports,Team Sports,4815.14,16.79,Sup0052
Prod00478,Appliances Item 478,Home & Kitchen,Appliances,6011.25,6.54,Sup0033
Prod00479,Headphones Item 479,Electronics,Headphones,42760.21,7.06,Sup0024
Prod00480,Team Sports Item 480,Sports,Team Sports,5014.49,23.08,Sup0041
Prod00481,Women Clothing Item 481,Fashion,Women Clothing,,8.95,Sup0046
Prod00482,Non-Fiction Item 482,Books,Non-Fiction,1066.11,22.28,Sup0038
Prod00483,Outdoor Item 483,Sports,Outdoor,8896.2,17.03,Sup0026
Prod00484,Furniture Item 484,Home & Kitchen,Furniture,10659.44,8.27,Sup0003
Prod00485,Children Item 485,Books,Children,1512.96,15.08,Sup0006
Prod00486,Snacks Item 486,Grocery,Snacks,615.55,7.5,Sup0052
Prod00487,Children Item 487,Books,Children,1782.17,14.1,Sup0028
Prod00488,Watches Item 488,Fashion,Watches,646.15,23.27,Sup0034
Prod00489,Snacks Item 489,Grocery,Snacks,209.13,7.42,Sup0004
Prod00490,Cycling Item 490,Sports,Cycling,3683.48,0.46,Sup0048
Prod00491,Snacks Item 491,Grocery,Snacks,889.07,6.66,Sup0042
Prod00492,Accessories Item 492,Electronics,Accessories,15929.4,11.53,Sup0026
Prod00493,Staples Item 493,Grocery,Staples,1017.23,3.17,Sup0001
Prod00494,Men Clothing Item 494,Fashion,Men Clothing,3313.39,7.56,Sup0030
Prod00496,Personal Care Item 496,Grocery,Personal Care,450.35,15.31,Sup0044
Prod00497,Accessories Item 497,Electronics,Accessories,1631.67,15.59,Sup0042
Prod00498,Furniture Item 498,Home & Kitchen,Furniture,7688.39,17.89,Sup0030
Prod00499,Staples Item 499,Grocery,Staples,940.33,3.27,Sup0013
Prod00500,Staples Item 500,Grocery,Staples,551.0,21.49,Sup0033
Prod00501,Outdoor Item 501,Sports,Outdoor,3681.36,6.72,Sup0010
Prod00502,Mobiles Item 502,Electronics,Mobiles,55634.61,19.56,Sup0040
Prod00503,Men Clothing Item 503,Fashion,Men Clothing,4572.73,2.53,Sup0042
Prod00504,Watches Item 504,Fashion,Watches,3892.25,6.69,Sup0046
Prod00505,Bags Item 505,Fashion,Bags,1295.27,19.88,Sup0024
Prod00506,Children Item 506,Books,Children,215.85,16.52,Sup0042
Prod00507,Children Item 507,Books,Children,1470.67,8.64,Sup0053
Prod00508,Comics Item 508,Books,Comics,1424.89,19.55,Sup0026
Prod00509,Team Sports Item 509,Sports,Team Sports,5499.74,7.84,Sup0022
Prod00510,Yoga Item 510,Sports,Yoga,5151.69,6.53,Sup0033
Prod00511,Cameras Item 511,Electronics,Cameras,18228.69,22.36,Sup0041
Prod00512,Decor Item 512,Home & Kitchen,Decor,8655.57,12.94,Sup0013
Prod00513,Comics Item 513,Books,Comics,947.16,13.18,Sup0038
Prod00514,Cycling Item 514,Sports,Cycling,7370.83,12.67,Sup0032
Prod00515,Fitness Item 515,Sports,Fitness,5678.46,21.32,Sup0008
Prod00516,Men Clothing Item 516,Fashion,Men Clothing,4956.9,1.26,Sup0058
Prod00517,Comics Item 517,Books,Comics,687.74,8.48,Sup0025
Prod00518,Bags Item 518,Fashion,Bags,3856.06,15.61,Sup0025
Prod00519,Comics Item 519,Books,Comics,1612.5,14.05,Sup0008
Prod00520,Yoga Item 520,Sports,Yoga,5125.86,13.32,Sup0042
Prod00521,Children Item 521,Books,Children,,10.95,Sup0027
Prod00522,Mobiles Item 522,Electronics,Mobiles,58797.27,16.98,Sup0004
Prod00523,Headphones Item 523,Electronics,Headphones,23701.41,5.1,Sup0049
Prod00524,Cycling Item 524,Sports,Cycling,841.49,22.85,Sup0002
Prod00525,Bags Item 525,Fashion,Bags,802.74,3.6,Sup0035
Prod00526,Dairy Item 526,Grocery,Dairy,,23.34,Sup0031
Prod00527,Furniture Item 527,Home & Kitchen,Furniture,825.45,3.12,Sup0009
Prod00528,Bags Item 528,Fashion,Bags,4049.87,6.86,Sup0043
Prod00529,Team Sports Item 529,Sports,Team Sports,4869.98,10.36,Sup0058
Prod00530,Mobiles Item 530,Electronics,Mobiles,32549.64,15.05,Sup0025
Prod00531,Mobiles Item 531,Electronics,Mobiles,28030.21,8.98,Sup0006
Prod00532,Women Clothing Item 532,Fashion,Women Clothing,,24.61,Sup0041
Prod00533,Beverages Item 533,Grocery,Beverages,1029.93,1.67,Sup0017
Prod00534,Academic Item 534,Books,Academic,579.8,11.38,Sup0040
Prod00535,Storage Item 535,Home & Kitchen,Storage,,18.04,Sup0004
Prod00536,Cameras Item 536,Electronics,Cameras,12079.18,1.91,Sup0016
Prod00537,Fiction Item 537,Books,Fiction,1696.8,11.87,Sup0042
Prod00539,Cameras Item 539,Electronics,Cameras,3759.94,10.07,Sup0040
Prod00540,Children Item 540,Books,Children,744.61,19.58,Sup0030
Prod00541,Accessories Item 541,Electronics,Accessories,42941.31,12.06,Sup0040
Prod00542,Laptops Item 542,Electronics,Laptops,19044.18,3.73,Sup0020
Prod00543,Yoga Item 543,Sports,Yoga,5682.61,24.41,Sup0041
Prod00544,Comics Item 544,Books,Comics,1929.79,10.5,Sup0011
Prod00545,Beverages Item 545,Grocery,Beverages,710.47,20.38,Sup0052
Prod00546,Headphones Item 546,Electronics,Headphones,1088.58,9.03,Sup0003
Prod00547,Furniture Item 547,Home & Kitchen,Furniture,,16.95,Sup0025
Prod00548,Footwear Item 548,Fashion,Footwear,1974.28,10.87,Sup0046
Prod00549,Women Clothing Item 549,Fashion,Women Clothing,3532.9,14.7,Sup0055
Prod00550,Headphones Item 550,Electronics,Headphones,52434.66,16.6,Sup0005
Prod00551,Team Sports Item 551,Sports,Team Sports,7006.19,6.74,Sup0026
Prod00552,Women Clothing Item 552,Fashion,Women Clothing,2369.98,21.07,Sup0017
Prod00553,Dairy Item 553,Grocery,Dairy,939.27,20.12,Sup0021
Prod00554,Cookware Item 554,Home & Kitchen,Cookware,12662.66,2.51,Sup0005
Prod00555,Academic Item 555,Books,Academic,1247.27,21.38,Sup0046
Prod00556,Decor Item 556,Home & Kitchen,Decor,6146.6,12.84,Sup0049
Prod00557,Non-Fiction Item 557,Books,Non-Fiction,976.12,7.86,Sup0013
Prod00558,Personal Care Item 558,Grocery,Personal Care,1313.15,16.49,Sup0023
Prod00559,Dairy Item 559,Grocery,Dairy,67.67,14.23,Sup0052
Prod00560,Beverages Item 560,Grocery,Beverages,722.67,7.65,Sup0011
Prod00561,Children Item 561,Books,Children,542.01,1.8,Sup0004
Prod00562,Personal Care Item 562,Grocery,Personal Care,727.81,3.29,Sup0014
Prod00563,Bags Item 563,Fashion,Bags,1689.51,11.17,Sup0053
Prod00564,Cycling Item 564,Sports,Cycling,8833.74,17.81,Sup0020
Prod00565,Beverages Item 565,Grocery,Beverages,589.3,17.48,Sup0003
Prod00566,Children Item 566,Books,Children,1037.12,13.84,Sup0024
Prod00567,Storage Item 567,Home & Kitchen,Storage,7665.06,9.56,Sup0048
Prod00568,Cookware Item 568,Home & Kitchen,Cookware,10103.89,17.85,Sup0029
Prod00569,Men Clothing Item 569,Fashion,Men Clothing,,6.87,Sup0029
Prod00570,Children Item 570,Books,Children,1460.9,9.8,Sup0020
Prod00571,Beverages Item 571,Grocery,Beverages,155.25,4.84,Sup0043
Prod00572,Non-Fiction Item 572,Books,Non-Fiction,1290.52,23.36,Sup0026
Prod00573,Decor Item 573,Home & Kitchen,Decor,4846.17,16.27,Sup0024
Prod00574,Cycling Item 574,Sports,Cycling,8534.56,15.02,Sup0003
Prod00575,Non-Fiction Item 575,Books,Non-Fiction,1015.53,15.23,Sup0038
Prod00576,Yoga Item 576,Sports,Yoga,1415.75,6.13,Sup0006
Prod00577,Watches Item 577,Fashion,Watches,381.95,6.99,Sup0042
Prod00578,Staples Item 578,Grocery,Staples,527.24,24.71,Sup0052
Prod00579,Dairy Item 579,Grocery,Dairy,1307.4,3.58,Sup0014
Prod00580,Women Clothing Item 580,Fashion,Women Clothing,2245.95,7.61,Sup0037
Prod00581,Snacks Item 581,Grocery,Snacks,716.66,3.94,Sup0042
Prod00582,Headphones Item 582,Electronics,Headphones,35913.41,15.17,Sup0005
Prod00583,Men Clothing Item 583,Fashion,Men Clothing,2603.36,9.36,Sup0032
Prod00584,Mobiles Item 584,Electronics,Mobiles,23397.15,12.76,Sup0032
Prod00585,Personal Care Item 585,Grocery,Personal Care,1223.43,16.15,Sup0017
Prod00586,Bags Item 586,Fashion,Bags,3380.5,17.67,Sup0003
Prod00587,Beverages Item 587,Grocery,Beverages,1452.17,10.32,Sup0057
Prod00588,Team Sports Item 588,Sports,Team Sports,7050.29,12.32,Sup0007
Prod00589,Academic Item 589,Books,Academic,444.95,11.29,Sup0053
Prod00590,Footwear Item 590,Fashion,Footwear,4383.75,2.19,Sup0008
Prod00591,Personal Care Item 591,Grocery,Personal Care,1132.66,2.47,Sup0034
Prod00592,Storage Item 592,Home & Kitchen,Storage,6527.39,23.53,Sup0043
Prod00593,Cookware Item 593,Home & Kitchen,Cookware,6116.85,13.29,Sup0040
Prod00594,Cycling Item 594,Sports,Cycling,9430.99,21.84,Sup0003
Prod00595,Cycling Item 595,Sports,Cycling,9328.54,21.43,Sup0058
Prod00596,Non-Fiction Item 596,Books,Non-Fiction,1045.56,20.82,Sup0036
Prod00597,Cameras Item 597,Electronics,Cameras,39927.21,17.91,Sup0011
Prod00598,Furniture Item 598,Home & Kitchen,Furniture,14279.83,12.32,Sup0051
Prod00599,Fitness Item 599,Sports,Fitness,3940.17,21.41,Sup0052
Prod00600,Mobiles Item 600,Electronics,Mobiles,20744.15,9.54,Sup0048
